ID;Date;User;Tweet;Source;Hashtags;RetweetCount;likeCount;;;;;;
;;;;;;;;;;;;;
🗓️4 April 2023; Athens; Greece;;;;;;;;;;;
;;;;;;;;;;;;;
👉More info: https://t.co/kJLV5ModGy;;;;;;;;;;;;;
;;;;;;;;;;;;;
" #EnergyEfficiency #SmartBuildings #building #energyperformance""";Twitter Web App;['supporter', 'energyffbuildings23', 'conference', 'EnergyEfficiency', 'SmartBuildings', 'building', 'energyperformance'];0;1;;;;;;;;;
3907;2023-03-31 12:01:18+00:00;Adaobiwude1;Funny how an Igbo man @PeterObi won the 2023 presidential election despite voters' suppression.;;;;;;;;;;
;;;;;;;;;;;;;
Rather than swearing him in as the president of Nigeria; they want an interim government.;;;;;;;;;;;;
;;;;;;;;;;;;;
"After they will tell us that we are ONE Nigeria.""";Twitter for Android;;2;1;;;;;;;;;
3908;2023-03-31 12:00:50+00:00;TasteDublin;The moment you have all been waiting for... the first drop of our 2023 restaurant line-up! 🍝🌮🥟🦪;;;;;;;;;;
;;;;;;;;;;;;;
Our must-eat list includes Orwell Road; Bar Italia; Shouk; The Salt Project; Pickle; Los Chicanos; Bahay; Hakkahan; Bites by Kwanghi;" Chimac and more to be announced… https://t.co/Ri1tdvGfmZ""";Hootsuite Inc.;;5;11
3909;2023-03-31 12:00:19+00:00;Kylian2828;@chpranjal08 They’ve been trying to get rid of Neymar for years, he doesn’t want to go. He’s there till 2027. ;;;;;;;;;;
;;;;;;;;;;;;;
"Messi will leave in 2023. They’ll buy a ST and RW and have one more attempt at the UCL till Mbappe leaves in 2024.""";Twitter Web App;;0;1;;;;;;;;;
3910;2023-03-31 12:00:10+00:00;CoppellGazette;On Thursday, April 6 is the last day to register to vote in order to cast your ballot in the May 6, 2023 election. Early voting in Dallas and Denton counties begins April 24. Visit https://t.co/YeLwTF51aM to start the registration process and learn mo https://t.co/hhPRk5CT61;BLOX CMS;;0;0;;;;;;
3911;2023-03-31 12:00:03+00:00;VGCVictoryRoad;⌛️ It's just 12 HOURS until the end of Ranked Battles Season 4! 🎮🪜;;;;;;;;;;
;;;;;;;;;;;;;
Rush the ladder; reach Master Ball Tier and earn 3 Salty Herba Mystica; a Gold Bottle Cap; 3 Bottle Caps; an Ability Patch and 100;000 LP! 📈;;;;;;;;
;;;;;;;;;;;;;
"🔗 All VGC events in the 2023 season: https://t.co/ufeLhjE1Wu https://t.co/6UZ2A4hwdn""";Twitter Web App;;7;60;;;;;;;;;
3912;2023-03-31 12:00:02+00:00;beaconjournal;The Cleveland Guardians opened their 2023 season on the road against the Seattle Mariners at T-Mobile Park. https://t.co/JWZOXulAnW;SocialNewsDesk;;0;0;;;;;;
3913;2023-03-31 12:00:02+00:00;20tendaily;"""Did you know that the gubernatorial candidate card in Jigawa 2023 State election had only one female?";;;;;;;;;;
@opencitieslabza @twentytendaily;;;;;;;;;;;;;
;;;;;;;;;;;;;
 #Nigeria2023Election;;;;;;;;;;;;;
"#genderanlytics https://t.co/hOi1kogzF0""";Twitter Web App;['Nigeria2023Election', 'genderanlytics'];0;0;;;;;;;;;
3914;2023-03-31 12:00:02+00:00;MSpeeders;At 31/03/2023, 12:59:00 a driver seems to have been travelling at an average speed of 46 MPH in a 30mph area on Devizes Road (near a school!) #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3915;2023-03-31 12:00:02+00:00;MSpeeders;At 31/03/2023, 12:59:00 a driver seems to have been travelling at an average speed of 47 MPH in a 30mph area on Devizes Road (near a school!) #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3916;2023-03-31 12:00:02+00:00;MSpeeders;At 31/03/2023, 12:59:00 a driver seems to have been travelling at an average speed of 44 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3917;2023-03-31 12:00:02+00:00;MSpeeders;At 31/03/2023, 12:59:00 a driver seems to have been travelling at an average speed of 42 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3918;2023-03-31 12:00:02+00:00;MSpeeders;At 31/03/2023, 12:59:00 a driver seems to have been travelling at an average speed of 46 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3919;2023-03-31 12:00:02+00:00;MSpeeders;At 31/03/2023, 12:59:00 a driver seems to have been travelling at an average speed of 43 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3920;2023-03-31 12:00:01+00:00;CityofCT;The City of Cape Town’s Urban Mobility Directorate will be resurfacing various portions of Koeberg Road over the next two months. The project is scheduled to be completed in May 2023, weather permitting.;;;;;;;;;;
;;;;;;;;;;;;;
See: https://t.co/osKe6pjS1i;;;;;;;;;;;;;
;;;;;;;;;;;;;
"#CTNews https://t.co/Zc6NOEEhZQ""";Twitter Web App;['CTNews'];0;6;;;;;;;;;
3921;2023-03-31 11:59:57+00:00;enzyme114;@SaharaReporters Wait a minute is  this the Last option to take since after, and the ongoing invaginations on the #INECElectionResult showing that perter obi the 2023 presidential election ....? ;;;;;;;;;;
;;;;;;;;;;;;;
"Something fishy is going on""";Twitter for Android;['INECElectionResult'];0;0;;;;;;;;;
3922;2023-03-31 11:58:32+00:00;thewowpoetnz;@stormynormy42 @jeff_gluck The exact reason why SVG is unlikely to complete in the USA in 2023. Since the Supercars Calendar, all but rules that out. With one possible option open at Sonoma. It remains far too close to the next Supercars race meeting. All;Twitter for Android;;0;0;;;;;;
3923;2023-03-31 11:58:27+00:00;N_Kenga;If the criminals who’s rigged the election says go to court what do you think that is? If it is suspected that by any means no matter how big or little the elections was rigged then the courts should allow an investigation to make sure justice is carried out.;Twitter for iPhone;;0;0;;;;;;
3924;2023-03-31 11:58:17+00:00;JohnSmith410846;@TimRunsHisMouth Rs for the most part said nothing in regards to election fraud or scolded those that did, Almost none came to the defense of the J6 protestors.;;;;;;;;;;
"Mission accomplished by the Ds. Rig elections and arrest anyone who protests it.""";Twitter for iPhone;;0;1;;;;;;;;;
3925;2023-03-31 11:57:57+00:00;EllaArt4;Hi guys,I’m Pimoh Opeyemi and I’ll be showcasing some of my works alongside other emerging contemporary artists (@kapuaelisha @boluikuemonisan @maryjane_arts  @dris_xy ) at @radissonblulagosikeja hotel Lagos,Nigeria. ;;;;;;;;;;
starting from 28th of April to 1st of May 2023;"10am-9pm daily https://t.co/fMGPeUhlLQ""";Twitter for iPhone;;1;3;;;;;;;;
3926;2023-03-31 11:57:40+00:00;mkuzio;Victim services groups ask UCP to halt changes (Edmonton Journal), Mar 31, 2023 ;;;;;;;;;;
"Why make such a radical change with a Provincial Election 60 days away? CONSULT ⁦@Alberta_UCP⁩  https://t.co/AjH51noCdu""";Twitter for iPad;;0;0;;;;;;;;;
3927;2023-03-31 11:57:03+00:00;jayfmjos;"Listen to ""Nigeria At Sunset- 29/3/2023"" by Jayfm Podcast . https://t.co/eI53QjSYB3";Twitter Web App;;0;2;;;;;;
3928;2023-03-31 11:56:53+00:00;NITDANigeria;In celebration of International Women Day 2023, the National Information Technology Development Agency (NITDA) recognised female staff during its Quarterly Staff General Meeting for their contributions, which have made positive impacts on the Agency and the tech ecosystem. https://t.co/sDW3NIwOJx;Twitter for iPhone;;18;83;;;;;;
3929;2023-03-31 11:56:53+00:00;faxeel;@aisthu @waddey_ Yes, the election was robbed in ;;;;;;;;;;
   - 2013 from Qasim;;;;;;;;;;;;;
   - 2018 from Yamin;;;;;;;;;;;;;
   - 2022  from Trump ;;;;;;;;;;;;;
"   - 2023 from Anni.""";Twitter for Android;;0;0;;;;;;;;;
3930;2023-03-31 11:56:27+00:00;CarlGottstein;@DonaldJTrumpJr I was w your family in Trump Tower NYC's basement when your father announced on April 15th 2014. ;;;;;;;;;;
I will stand with you all the way through this election and any future elections.;;;;;;;;;;;;;
The establishment is the problem &amp;;;;;;;;;;;;;
"#Persecuted https://t.co/1lCwNMZlRn""";Twitter Web App;['Persecuted'];0;0;;;;;;;;;
3931;2023-03-31 11:56:17+00:00;solihullcamera;Manor Road Trash Screen in  Dorridge Solihull  on 31 Mar 2023 12:56 https://t.co/3AdGBsG5QB;SolihullCamera;;0;0;;;;;;
3932;2023-03-31 11:56:14+00:00;Asiwaju__;The body mandated to conduct elections in Nigeria, the Independent National Electoral Commission (INEC), after the completion of this year’s presidential election on February 25th.;Twitter for Android;;0;0;;;;;;
3933;2023-03-31 11:56:13+00:00;Asiwaju__;Afenifere could not have asserted that someone, other than the person declared by the body duly authorized by the Constitution and other extant laws of the land, is the winner of the presidential election held on February 25, 2023 in Nigeria.;Twitter for Android;;0;0;;;;;;
3934;2023-03-31 11:55:56+00:00;SukiJulie;@RachelReevesMP Did you say this Yr 2023 next general election is in 2024;;;;;;;;;;
You have to win first;;;;;;;;;;;;;
"Bring Jeremy corbyn back his true labour""";Twitter for Android;;0;0;;;;;;;;;
3935;2023-03-31 11:55:51+00:00;friends_rh;@USinNigeria @POTUS How much do u believe this? Nigerians are clamoring 4 democracy n are getting no assistance from US bcos of their benefits in d Nigerian chaos. Elections marred by violence. Yakubu @ChairmanINEC rigged elections 4 APC. Pple ki**ed n u ;Twitter for Android;;0;0;;;;;;
3936;2023-03-31 11:55:15+00:00;ARISEtv;The BVAS worked well and the laws in Nigeria are great. What guarantees compliance are Nigerians not the law. We must address individuals in Nigeria and the youths to play their roles well in forthcoming elections - Lawyer, Sola Adeyegbe https://t.co/s3k5x0yeIg;Twitter Media Studio;;160;396;;;;;;
3937;2023-03-31 11:55:14+00:00;amedu14;@KadunaResident The apc groups have won elections. They have moved on with their lives, but the candidate that came distant 3rd is having sleepless night.  No worry, the apc supporters are serous minded people, not a jobless like the headless mob. Rest, O;Twitter for Android;;0;0;;;;;;
3938;2023-03-31 11:55:14+00:00;MichaelWoloshi3;@HawleyMO .;;;;;;;;;;
;;;;;;;;;;;;;
"It's concerning to see the manipulation of our democracy for political gain. We must ensure that all votes are respected and our election is free from interference. We must protect the integrity of our democracy and our elections. #ProtectOurVote""";Twitter Web App;['ProtectOurVote'];1;1;;;;;;;;;
3939;2023-03-31 11:55:08+00:00;CTDOT_Statewide;Road Work - SOUTHINGTON #I84 East at Exit 31 (RTE 229) at 3/31/2023 7:54:00 AM #cttraffic;CTTravelSmart Statewide;['I84', 'cttraffic'];0;0;;;;;;
3940;2023-03-31 11:55:08+00:00;CTDOT_District1;Road Work - SOUTHINGTON #I84 East at Exit 31 (RTE 229) at 3/31/2023 7:54:00 AM #cttraffic;CTTravelSmart District Twitter;['I84', 'cttraffic'];0;0;;;;;;
3941;2023-03-31 11:54:59+00:00;ALIforNYers;6 days left of canvassing for the Democratic designating petitions. Remember when you said local elections matter? Please remember to be informed abt your candidates, &amp;;;;;;;;;;
3942;2023-03-31 11:54:51+00:00;DebraKe98616471;@RepMTG Our Elections aren't for another Year. This is not even an election year. Trump has been campaigning since President Obama was a candidate, 2008. Trump's illegal activities has nothing to do with his premature possible candidacy. He can't hide. Ot;Twitter Web App;;0;0;;;;;;
3943;2023-03-31 11:54:45+00:00;NwaMbaise7;@aonanuga1956 In 2014, the APC party issued a Press Release vowing to form a parallel govt if the 2015 presidential election was rigged by PDP then. This Press Release was published by Premium Times on 21st November 2014.        ;;;;;;;;;;
      ;;;;;;;;;;;;;
In 2023; the APC party; Bola Tinubu; DSS;" etc are crying""";Twitter for Android;;0;0;;;;;
3944;2023-03-31 11:54:43+00:00;Babswalker6;Remind me again, was he in the country before and during the 18th March, 2023 elections? Dis he hear and later see what the thugs did to the electorates on election day and beyond? If the answers are yes, then he lacks the morality to make such statements.;Twitter for Android;;0;0;;;;;;
3945;2023-03-31 11:54:37+00:00;travelcomments;Good day @BontebokNP - any updates available? ;;;;;;;;;;
"Bontebok National Park: Road maintenance during March 2023! https://t.co/rbGZlbzdxd #tourism #Bontebok #WesternCape #SouthAfrica""";TweetDeck;['tourism', 'Bontebok', 'WesternCape', 'SouthAfrica'];0;1;;;;;;;;;
3946;2023-03-31 11:54:30+00:00;Gen_Buhar;@couragenwogu1 @olakam989 Because you're pdp that never witness government achievements and they all failed you.;Twitter for Android;;0;0;;;;;;
3947;2023-03-31 11:54:02+00:00;ChetamNnam;"-Okagbelina (Edo) @LagosTalks913 this morning, ""I was prevented from voting on 25/02&amp";;;;;;;;;;
A Yoruba caller;" """"bcos 1 person was prevented from voting didn't make the elections invalid.";;;;;;;;;;;;
"ME:💔""";Twitter for Android;;6;3;;;;;;;;;
3948;2023-03-31 11:53:56+00:00;NZoomzumer;@officialABAT To be honest with with you Sir the truth is that you need to be jailed for rigging the 2023 presidential election we all know that you did not win that election and you killed our democracy.;;;;;;;;;;
 God will allow a drug dealer and criminal to become Nigerian president.;;;;;;;;;;;;;
"Peter obi won""";Twitter for Android;;0;0;;;;;;;;;
3949;2023-03-31 11:53:38+00:00;chrstnjyyy;needs to be listed as one of the best bridges to exist https://t.co/cucnIKycXR;Twitter for iPhone;;5;38;;;;;;
3950;2023-03-31 11:53:34+00:00;rohit1286;2018 election results proved , work doesn’t matter but Caste does … ;;;;;;;;;;
;;;;;;;;;;;;;
BJP in 2023 is also working pretty much on the same lines ;;;;;;;;;;;;;
;;;;;;;;;;;;;
"Ppl have answers""";Twitter for iPhone;;1;7;;;;;;;;;
3951;2023-03-31 11:53:01+00:00;UkPropertyLion;#UKPLSouthEast;;;;;;;;;;
;;;;;;;;;;;;;
TOTAL REDUCTION: £40000 (11.76%);;;;;;;;;;;;;
;;;;;;;;;;;;;
ADDRESS: Fernbank Road; Ascot; #Berkshire; SL5;;;;;;;;;;
;;;;;;;;;;;;;
STATUS: Reduced on 29/03/2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
INITIAL PRICE: £340000;;;;;;;;;;;;;
NEW PRICE: £325000 to £300000; Down: £25000 (7.69%);;;;;;;;;;;;
;;;;;;;;;;;;;
POSTCODE: SL5 ;;;;;;;;;;;;;
;;;;;;;;;;;;;
"https://t.co/ao2be3A2Go""";PropertyLion;['UKPLSouthEast', 'Berkshire'];0;0;;;;;;;;;
3952;2023-03-31 11:52:50+00:00;ConnorFC_BSML;🏆 George McAuley Cup QF (1st Leg) ;;;;;;;;;;
🗓 Saturday 1st April;2023;;;;;;;;;;;;
🆚️ Braid United;;;;;;;;;;;;;
🏟 Liminary Road; Kells;;;;;;;;;;;;
⏰ 10:15;;;;;;;;;;;;;
;;;;;;;;;;;;;
"🍊⚽️ All support welcome ⚽️🍊""";Twitter for Android;;0;0;;;;;;;;;
3953;2023-03-31 11:52:30+00:00;MTN180;@davidokunlola3 Checks show that 2.5GB data was activated via MyMTN app on 28/3/2023 by 12.16pm. May I know if the transaction was done twice? If yes, kindly provide the name of your bank for further assistance. ~Olabimpe;RC Engage Digital EU;;0;0;;;;;;
3954;2023-03-31 11:52:24+00:00;Wernick4Dallas;@UnimpressedTX @TeamBettencourt @SenBryanHughes @ValoreeforTexas @TomOliverson @RepSchofield @CBellJr @mayes_middleton @kwteaparty @SD7RepWomen @texasdaniel @BuntrockJames @SenatorBobHall I am an election judge. I know a little about how our elections are;Twitter for Android;;0;0;;;;;;
3955;2023-03-31 11:52:23+00:00;chimuigwedaniel;@PIDOMNIGERIA May God keep Tinubu off Nigeria till July 2023🙏🙏🙏🙏🙏🙏🙏;Twitter for Android;;0;0;;;;;;
3956;2023-03-31 11:51:46+00:00;AdulojuI;With a lot of legal battles to fight, I'm not aware of a special budget for INEC to deal with pre election matter. Despite the 3 Billion provided for them legal representation for the 2023 election, i'm not sure that going to be enough for election petition and  for the;Twitter for Android;;0;0;;;;;;
3957;2023-03-31 11:51:26+00:00;CiTTimagazine;Road User Charging Conference USA 2023 Preview https://t.co/w8Ac7IPVC8;Jetpack.com;;0;0;;;;;;
3958;2023-03-31 11:51:23+00:00;HonBat2023;@TUYOUNGKING @dmightyangel @inecnigeria Thank God abia state governor elect commended inec for free and fair election. The same inec y’all been saying sh**t about? May God give you the senses y’all deserve Amen;Twitter for iPhone;;0;5;;;;;;
3959;2023-03-31 11:50:54+00:00;kemling_becky;@GregAbbott_TX Good boy Greg, you got your talking points down. A grand jury indicted him, 2023 is not an election year. And the  Soros BS just shows what kind of sad little man you are. Texas and America deserves better than your cult party.;Twitter for Android;;0;0;;;;;;
3960;2023-03-31 11:50:29+00:00;Luke_11_13;@iheartmindy @SpeakerPelosi Conservatives are not going to do anything, you grifter. Imagine it being 2023, you’ve had an election stolen and you’ve done literally nothing to stop the devil worshipping paedos that you pay taxes to. Our country is gone;Twitter Web App;;0;0;;;;;;
3961;2023-03-31 11:49:55+00:00;EUAkpan;His Excellency, @officialABAT is Nigeria's President-Ellect and I urge aggrieved parties and politicians to follow the constitutional judicial process to seek redress, and call their followers to order. Protests for and against the winner(s) of last national elections won't;Twitter for Android;;0;0;;;;;;
3962;2023-03-31 11:49:47+00:00;AliyuYu24695048;@abati1990 Maybe they know you will lose the election after seeing the wide margin in the presidential elections.;Twitter for Android;;0;6;;;;;;
3963;2023-03-31 11:49:38+00:00;zuhurarwebangi1;🛑 Records !!;;;;;;;;;;
Tanzanian singer @Diamond Platinumz 🇹🇿 outnumbers every other African artist on YouTube's official list of Biggest African Artists 2023; based on streams and views amassed.;;;;;;;;;;;;
;;;;;;;;;;;;;
Nigeria 🇳🇬 dominates the list with seven out of the top ten singers.;;;;;;;;;;;;;
;;;;;;;;;;;;;
"Here is the list 👇… https://t.co/sV1OaHrO9k""";Twitter for iPhone;;0;0;;;;;;;;;
3964;2023-03-31 11:49:38+00:00;truth_singular;@SpeakerMcCarthy Work on eradicating mail in voting and dominion machines. Work on having every election site monitored for irregularities by a group of people from different parties. If you can not ensure elections, we are doomed.;Twitter for Android;;0;0;;;;;;
3965;2023-03-31 11:49:34+00:00;wardthreedc;@charliekirk11 That’s the only thing you people know how to do you can’t win an election so you fight elections;Twitter for iPhone;;0;1;;;;;;
3966;2023-03-31 11:49:33+00:00;StFreakingKezy;in the presidential election.;;;;;;;;;;
;;;;;;;;;;;;;
20 incumbent governors lost their states and 7-sitting governors lost election to go to Senate.;;;;;;;;;;;;;
;;;;;;;;;;;;;
In the past; they would simply have written the results and win automatically.;;;;;;;;;;;;
;;;;;;;;;;;;;
"2023 election is the most credible election since 1999 in this 4th Rep.""";Twitter for Android;;5;18;;;;;;;;;
3967;2023-03-31 11:49:16+00:00;DrTheodo;cannot out turn the outcome of the 2023 elections. ;;;;;;;;;;
;;;;;;;;;;;;;
Another reference point is 2007 election petition by Buhari in which the Judge clearly stated that u MUST have 25% in FCT.;;;;;;;;;;;;;
;;;;;;;;;;;;;
Infact;" all these have made it clearer it's a MUST to get 25% in FCT b4 being declared a President.""";Twitter for Android;;13;46;;;;;;;;
3968;2023-03-31 11:49:12+00:00;StFreakingKezy;2015 General Election;;;;;;;;;;
• APC 15.4m;;;;;;;;;;;;;
• PDP 12.9m;;;;;;;;;;;;;
;;;;;;;;;;;;;
2019 General Election;;;;;;;;;;;;;
• APC 15.1m;;;;;;;;;;;;;
• PDP 11.3m;;;;;;;;;;;;;
;;;;;;;;;;;;;
2023 General Election;;;;;;;;;;;;;
• APC 8.79m;;;;;;;;;;;;;
• PDP 6.98m;;;;;;;;;;;;;
;;;;;;;;;;;;;
"NB: This was the first election since 1999 where people's votes counted. APC as the incumbent and ruling party had lost 12-states""";Twitter for Android;;4;20;;;;;;;;;
3969;2023-03-31 11:49:11+00:00;shehary47242339;@reema_omer Meri pyari Didi acha ye btao ke Jo LHC ka order tha 90 days me elections ka wo implement kyun nhi hua⁉️Jo IHC ka order tha baldiyati election ka wo kyun implement nhi hua⁉️;;;;;;;;;;
"SC is doing right bcz SC knows no one will take high court seriously I wish SC could shut up hypocrites""";Twitter for Android;;1;2;;;;;;;;;
3970;2023-03-31 11:49:00+00:00;StFreakingKezy;Such was how bad it was before 2023 election;;;;;;;;;;
;;;;;;;;;;;;;
2007 General Election;;;;;;;;;;;;;
• PDP 24.6m;;;;;;;;;;;;;
• ANPP 6.6m;;;;;;;;;;;;;
Here were elections where Rivers; Zamfara; Katsina; Jigawa; would record over 1million to 2million votes in each of the states_;;;;;;;;;
;;;;;;;;;;;;;
2011 General Election;;;;;;;;;;;;;
• PDP 22.5m;;;;;;;;;;;;;
"• CPC 12.2m""";Twitter for Android;;4;12;;;;;;;;;
3971;2023-03-31 11:48:48+00:00;StFreakingKezy;ELECTIONS RESULTS as EVIDENCES Of RIGGING In NIGERIA;;;;;;;;;;
;;;;;;;;;;;;;
1999 General Election;;;;;;;;;;;;;
• PDP 18.7m;;;;;;;;;;;;;
• AD 11.1m;;;;;;;;;;;;;
;;;;;;;;;;;;;
2003 General Election;;;;;;;;;;;;;
• PDP 24.5m;;;;;;;;;;;;;
• ANPP 12.7m;;;;;;;;;;;;;
Here; the winner;" OBJ of PDP actually scored more votes in Ogun State than the total registered voters in the State. .""";Twitter for Android;;43;122;;;;;;;
3972;2023-03-31 11:48:07+00:00;CTDOT_District1;Road Work - MIDDLETOWN #RT9 South at Exit 10 (RTE 154) at 3/31/2023 7:47:03 AM #cttraffic;CTTravelSmart District Twitter;['RT9', 'cttraffic'];0;0;;;;;;
3973;2023-03-31 11:48:07+00:00;CTDOT_Statewide;Road Work - MIDDLETOWN #RT9 South at Exit 10 (RTE 154) at 3/31/2023 7:47:03 AM #cttraffic;CTTravelSmart Statewide;['RT9', 'cttraffic'];0;0;;;;;;
3974;2023-03-31 11:47:41+00:00;LauraLoomer;So @HouseGOP,;;;;;;;;;;
;;;;;;;;;;;;;
What are you doing to address this ahead of the 2024 elections? ;;;;;;;;;;;;;
;;;;;;;;;;;;;
What is going to happen with our election security if even the post office has now become weaponized? ;;;;;;;;;;;;;
;;;;;;;;;;;;;
"This article is 2 years old but it sheds light onto how all areas of https://t.co/83XSyyL166…""";Twitter for iPhone;;232;395;;;;;;;;;
3975;2023-03-31 11:47:40+00:00;IndiaPostOffice;@BaliramKashid1 As per report of Sub Post Master, Otur  , the article No AT536670142IN was received at Otur Sub Office on 28.01.2023. It was delivered on the same day on the address mentioned on the article i.e. Indian Overseas Bank, Omkar Hights, Brahman;OneDirect Suite - P;;0;0;;;;;;
3976;2023-03-31 11:47:37+00:00;AndyinBrum;Time and time again this ignores the fact that Brexit is absolutely toxic for Labour and is the most likely way they’ll lose the election is if they decide to go about reopening the “stealing the will of the people” genie. We’ve had a referendum and 2 elections, the last one;Twitter for iPhone;;0;1;;;;;;
3977;2023-03-31 11:47:33+00:00;Bartsimpsonhead;@gis_1506 @EuropeElects S'funny how democracy works isn't it?;;;;;;;;;;
Like every 4-5 years we hold a general election to decide what political party comes to power.;;;;;;;;;;;;;
And the same with local elections.;;;;;;;;;;;;;
"One vote does not have to be binding forever - we can have them as often as needed. That's how democracy works.""";Twitter Web App;;0;0;;;;;;;;;
3978;2023-03-31 11:47:24+00:00;CengizCTB;@runews That’s impossible. The guy who supposed to get %51, lost 9 elections against Erdogan. This is a propaganda to create a chaos after election making people think that Erdogan cheated at the elections.;Twitter for iPhone;;0;3;;;;;;
3979;2023-03-31 11:47:18+00:00;Tiger45245;Thanks for confirming u guys did thesame,dt is to say u guys rigged the 2023 presidential election,now this is the catch bro,u Did it to the wrong generation and it was done manually not with technology,Obi and labour was not party and candidate,lastly drug was never part of it;Twitter for iPhone;;0;0;;;;;;
3980;2023-03-31 11:46:41+00:00;DIGITALEAGLE777;@toluogunlesi Gen. Abdulsalami Abubakar ;;;;;;;;;;
The retired Nigerian army general who served as the de facto President of Nigeria from 1998 to 1999.;;;;;;;;;;;;;
;;;;;;;;;;;;;
Justice Fati Lami Abubakar ;;;;;;;;;;;;;
First Lady of Nigeria ( June 1998 - May 1999);;;;;;;;;;;;;
;;;;;;;;;;;;;
Dr. Amina Abubakar Bello;;;;;;;;;;;;;
"First Lady of Niger State (2015 - 2023)""";Twitter for Android;;10;82;;;;;;;;;
3981;2023-03-31 11:46:32+00:00;Realmoneymakin6;Yes or no, will you vote in 2024, knowing that 2020 was never fixed? There is still going to be rigging the election Trump won, but do we see any results for 2020 being overturned? No, you want my vote, Trump needs to fix 2020 first.;Twitter for Android;;1;2;;;;;;
3982;2023-03-31 11:46:30+00:00;BILLSONB1;𝗕𝗘𝗗 𝗝 is set to host an Album listening party title ”𝘿  𝙅𝙤𝙪𝙧𝙣𝙚𝙮” on d 20ᵗʰ 𝙤𝙛 𝙈𝙖𝙮 2023 Place: 𝘾𝙞𝙩𝙖𝙙𝙚𝙡 𝙇𝙚𝙫𝙚𝙡𝙨 (42 Hill Cot Road Garage Junction);;;;;;;;;;
Tickets price;;;;;;;;;;;;;
Bronze: 𝙉𝙡𝙚 150;;;;;;;;;;;;;
Silver: 𝙉𝙡𝙚 500 ;;;;;;;;;;;;;
Gold: 𝙉𝙡𝙚 1000;;;;;;;;;;;;;
;;;;;;;;;;;;;
"You can contact +23230527452 https://t.co/xYhfPlB9J5""";Twitter for Android;;0;2;;;;;;;;;
3983;2023-03-31 11:46:05+00:00;RealJoeBonanno;Republicans, it must make sense, You can’t celebrate election wins, when you say elections are rigged, if Elections were rigged, Republicans would never win;Twitter for iPhone;;3;16;;;;;;
3984;2023-03-31 11:46:00+00:00;clslibdems;RT People are having to wait hours for an ambulance, weeks to see a GP or months for urgent cancer treatment as the NHS crisis spirals out of control. Local elections will be the final chance before the general election to send the Conservatives a messag… https://t.co/4UOayEwxwd;Buffer;;0;0;;;;;;
3985;2023-03-31 11:45:21+00:00;officialEFCC;EFCC Arrests 21 Alleged Cybercriminals in Ibadan;;;;;;;;;;
;;;;;;;;;;;;;
Operatives of the Ibadan Zonal Command of the EFCC; on Thursday; March 30;2023;" arrested twenty-one suspected internet fraudsters including two females... https://t.co/mtWZ3IDSj1""";Twitter Web App;;104;504;;;;;
3986;2023-03-31 11:45:19+00:00;shimaLands;@Becketh711Dan @AmericaBeagle I think it was stolen not by the average democrat, but by dishonest computer programmers, which is why the final arbitrator of any election should not be the computer, but elections should be done the long staking way that wi;Twitter for Android;;0;0;;;;;;
3987;2023-03-31 11:45:12+00:00;ShehanS13355472;@aayanffsamo @AsadAToor How many by elections you managed to conduct after bajwa?? You are continuously fleeing from election even at the cost of violating the constitution of Bhutto;Twitter for Android;;0;0;;;;;;
3988;2023-03-31 11:45:03+00:00;MSpeeders;At 31/03/2023, 12:44:00 a driver seems to have been travelling at an average speed of 51 MPH in a 30mph area on Devizes Road (near a school!) #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3989;2023-03-31 11:45:03+00:00;MSpeeders;At 31/03/2023, 12:44:00 a driver seems to have been travelling at an average speed of 50 MPH in a 30mph area on Devizes Road (near a school!) #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3990;2023-03-31 11:45:02+00:00;MSpeeders;At 31/03/2023, 12:44:00 a driver seems to have been travelling at an average speed of 45 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3991;2023-03-31 11:45:02+00:00;MSpeeders;At 31/03/2023, 12:44:00 a driver seems to have been travelling at an average speed of 42 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
3992;2023-03-31 11:45:02+00:00;MSpeeders;At 31/03/2023, 12:44:00 a driver seems to have been travelling at an average speed of 41 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
